-78.93737270277913,36.00278924073722
-78.93738553567648,36.0027574426118
-78.93740265419565,36.00272093194318
-78.93741611523845,36.00268374802604
-78.93742501816294,36.00265201603649
-78.93744087815438,36.00262101044743
-78.93744795439639,36.00259867320793
-78.93746152443029,36.0025804239134
-78.93747941278738,36.00255636798899
-78.93749261188393,36.00253885064047
-78.93751001149596,36.00251577649625
-78.93752371651273,36.00249313573924
-78.93753708767299,36.00247154009988
-78.93754636437563,36.00245452763285
-78.93756132204712,36.0024416788113
-78.9375750882549,36.00241491526683
-78.93758401736474,36.00239720731317
-78.9375938236287,36.00237412599243
-78.93760066124003,36.00234579509885
-78.93761057180527,36.00231995470374
-78.93762013538722,36.00229568458503
-78.9376317768821,36.00228067432155
-78.93764128834907,36.00225576074802
-78.9376494552928,36.00224127854157
-78.93766132943874,36.00222201091111
-78.93767304839015,36.00220309826836
-78.93768732756563,36.0021888579415
-78.9376951311333,36.00217502533842
-78.9377033357859,36.00215680409714
-78.9377176844722,36.00213887558918
-78.93772127742771,36.00213421239707
-78.93773599301888,36.00211109588413
-78.9377439220595,36.00209284032781
-78.93775788118381,36.00207478715767
-78.9377655151889,36.00205759795889
-78.93777910438978,36.00204075293613
-78.93778661901102,36.00202331148615
-78.93779698633381,36.00200658900623
-78.93780991925659,36.00199412007645
-78.93782601836698,36.00197762443081
-78.93783605785546,36.00196113433357
-78.93784569971365,36.00194914541508
-78.93785843773787,36.00193334061315
-78.93786790696234,36.00192159158566
-78.93788288729046,36.00191408020421
-78.93789509862063,36.0019025729586
-78.937904367122,36.00189062584518
-78.93791644398377,36.00187873285124
-78.93792539661666,36.00187085469447
-78.93794031010691,36.00185522275228
-78.93795778929304,36.00184360584675
-78.93798963282356,36.00181438645886
-78.93799532268687,36.00181094432149
-78.93800677946805,36.00179625105667
-78.93801804400516,36.0017891974133
-78.93803212734211,36.00176722661962
-78.9380377102446,36.00175626938741
-78.93804051121546,36.00174193049571
-78.93804601645247,36.00172799192624
-78.93805146599084,36.00171071131099
-78.93805957693694,36.00170043951849
-78.93807035106209,36.00169347387884
-78.93808372294701,36.00168312190167
-78.93809427524515,36.00167001303146
-78.93810479351833,36.00166019391821
-78.93811515845989,36.00164706322806
-78.93812304936696,36.00164399812395
-78.93813071228416,36.00163397950261
-78.93813831955198,36.00162402933459
-78.93815112237978,36.00161415545617
-78.9381612176162,36.00160434978661
-78.93816849196051,36.00159138530003
-78.93817295943103,36.00157535211614
-78.93818025694546,36.00156582266161
-78.93819007160401,36.0015563602263
-78.93819964049393,36.00154384693334
-78.93820931530703,36.00153461453558
-78.93821406566938,36.00152883360492
-78.93822332020694,36.00151443611919
-78.93822758999757,36.00150263570288
-78.93823179331716,36.00149072288111
-78.93823099156273,36.00147908020858
-78.93822996027744,36.00146435328572
-78.93822416037183,36.00145231337874
-78.93821635930939,36.00144641178423
-78.93820632246822,36.0014435257096
-78.93819647417445,36.00144352591107
-78.93818678088306,36.00144641213605
-78.93817473977055,36.00145220437901
-78.93816759549895,36.0014580220969
-78.93816053658219,36.00146664458634
-78.93815341903445,36.00147514822805
-78.93814375248355,36.00148365729643
-78.93813653691734,36.00149230716573
-78.93812675589123,36.00150097571214
-78.93811194536651,36.00151301895879
-78.93810708525268,36.0015219883061
-78.93810734815506,36.00153404145624
-78.93810492694608,36.00154010889303
-78.93809245519736,36.00155847677242
-78.93808240082645,36.0015770966108
-78.93807995516354,36.00158965076521
-78.93807481395487,36.00159596981639
-78.93806447853447,36.00161190860084
-78.93805927198812,36.00162156425543
-78.93804874877497,36.0016313540317
-78.9380408095449,36.00163792990033
-78.93803017981986,36.00164453983879
-78.93801683778931,36.00165132419544
-78.93800336887868,36.00166177981384
-78.93799254658991,36.00166883541397
-78.9379735186785,36.0016795487315
-78.93796248935183,36.00168911670964
-78.93795420753048,36.00169531149849
-78.93794572783661,36.00170569223707
-78.9379371791992,36.00171624804569
-78.93792583524149,36.00172688238928
-78.93791731247067,36.00173401635158
-78.93790549661644,36.00175155864734
-78.93789669708163,36.00176194931717
-78.93789022285034,36.00177958379059
-78.93787845797245,36.00179057353275
-78.93786939503654,36.00180177762564
-78.93785488558306,36.00180929462024
-78.93784900938134,36.00181306796886
-78.93781790406274,36.00185134121354
-78.93780529072102,36.00186643967331
-78.93779546555889,36.00188140006428
-78.93779227079335,36.00188518772653
-78.93777617796893,36.00190426789059
-78.93776636183377,36.00191630248764
-78.93775946433583,36.0019278812967
-78.93775175129555,36.00194758686084
-78.93774469763878,36.00195962599996
-78.93773665649184,36.00198076428603
-78.93772900474364,36.00199752544789
-78.93772178178025,36.00200972917339
-78.93771105412159,36.00202617593744
-78.93770310936459,36.00204368106866
-78.93769458056556,36.00206583762218
-78.93769004340298,36.00207912320528
-78.93768195739858,36.00209652809575
-78.93767685667068,36.00211428664085
-78.93766494771037,36.00213671589168
-78.93765331773153,36.00215548480413
-78.93764728374244,36.00217925260491
-78.93763507970256,36.00220171793893
-78.9376263376208,36.00222071032648
-78.93761421011288,36.00224031215139
-78.93759884021435,36.00225937816484
-78.93758648471328,36.00227898474956
-78.93757144248954,36.0022936972271
-78.93755867732239,36.0023143506163
-78.93754245308244,36.00233525074675
-78.93753321210252,36.00235385821797
-78.93751894099037,36.00236430159849
-78.9374967175645,36.00239591542873
-78.93748895620982,36.00240797330961
