Latitude,Longitude,Metres above sea level
39.800740361,-86.23730735199999,222.1817
39.800750805999996,-86.237297284,222.1668
39.800760233,-86.23728767899999,222.1785
39.800769047,-86.23727738,222.1577
39.800778439,-86.237265069,222.1538
39.800787542,-86.237253148,222.1766
39.800796168999995,-86.237241199,222.168
39.800805077999996,-86.237228744,222.1745
39.800814243,-86.237216686,222.1645
39.800823601999994,-86.237204571,222.18529999999998
39.800833045999994,-86.237192172,222.1954
39.800842598,-86.237179762,222.1838
39.800851943,-86.237167874,222.1915
39.800859933999995,-86.237155822,222.17610000000002
39.800867949,-86.237141755,222.1813
39.800875982,-86.23712852,222.1862
39.800884118,-86.23711470800001,222.18210000000002
39.800892020999996,-86.237101725,222.18779999999998
39.800900018,-86.237087881,222.1859
39.800908045999996,-86.23707415499999,222.1769
39.800915262,-86.237060598,222.1802
39.80092233999999,-86.23704645599999,222.1877
39.800929534,-86.23703292399999,222.1863
39.800935638,-86.237019405,222.1721
39.800942048,-86.237004593,222.1823
39.800948142,-86.23698982399999,222.1814
39.800954276,-86.23697459299999,222.1868
39.800960641,-86.236959432,222.1943
39.800966631,-86.236944069,222.18720000000002
39.800972932,-86.236928107,222.18570000000003
39.800978953,-86.236913205,222.19389999999999
39.800984756999995,-86.236897382,222.19660000000002
39.800990536,-86.236881861,222.1899
39.800996247,-86.23686590999999,222.18920000000003
39.801002714999996,-86.236850424,222.1918
39.801009372,-86.236835586,222.19670000000002
39.80101594,-86.236820075,222.19629999999998
39.801022333999995,-86.23680562,222.1914
39.80102862099999,-86.236790913,222.18560000000002
39.801034662,-86.236776424,222.191
39.801040973,-86.23676123999999,222.19729999999998
39.80104727,-86.236746179,222.19389999999999
39.80105347799999,-86.23673148799999,222.19629999999998
39.801059583,-86.236716386,222.19170000000003
39.801065814,-86.23670102,222.1911
39.801071349,-86.236686144,222.19910000000002
39.801076963,-86.23667041499999,222.19410000000002
39.801082535,-86.236655224,222.1929
39.801087777,-86.236639429,222.1868
39.801093378,-86.236623588,222.17610000000002
39.801098802,-86.236608488,222.19170000000003
39.801104233,-86.2365935,222.1887
39.801109763999996,-86.236577834,222.1746
39.801114998,-86.23656266399999,222.168
39.801119904000004,-86.236547491,222.17260000000002
39.80112463,-86.236532436,222.1705
39.801129112,-86.236517307,222.1767
39.801133748,-86.23650171199999,222.17329999999998
39.80113814,-86.23648611,222.1649
39.801142692999996,-86.236470534,222.15800000000002
39.801147576,-86.236454958,222.1781
39.801152552,-86.236439473,222.1723
39.801157563,-86.236424545,222.1603
39.801162536,-86.236409069,222.1541
39.80116701,-86.236393886,222.1579
39.801171848,-86.236377881,222.16379999999998
39.801176282,-86.23636209099999,222.1564
39.801180550999995,-86.236346555,222.1568
39.801184619,-86.236330704,222.14960000000002
39.801188882,-86.236314923,222.1403
39.801193143999996,-86.23629815,222.131
39.801197412,-86.236281888,222.14579999999998
39.80120136399999,-86.23626692399999,222.1473
39.801204835,-86.236251146,222.1455
39.801208148,-86.23623593399999,222.1514
39.801211091,-86.236219823,222.1491
39.801213622,-86.23620267,222.1489
39.8012157,-86.236186382,222.1602
39.801217101,-86.23617062699999,222.1731
39.8012174,-86.23615387,222.155
39.801216608999994,-86.23613677899999,222.1714
39.801215975,-86.236119536,222.14950000000002
39.801215078,-86.23610264999999,222.1649
39.801213763,-86.236085944,222.1689
39.801211798,-86.236068885,222.1614
39.801209172,-86.236052487,222.1501
39.801206308,-86.23603544699999,222.13760000000002
39.801202897,-86.23601962999999,222.11970000000002
39.801199313,-86.23600308099999,222.12
39.801195258,-86.235986685,222.12779999999998
39.801191016000004,-86.23597112499999,222.12060000000002
39.801186899,-86.235955707,222.1249
39.801181905,-86.235940668,222.10660000000001
39.801176355,-86.235925459,222.10510000000002
39.801170739,-86.235910947,222.09900000000002
39.801164836,-86.235896032,222.0867
39.801158568999995,-86.235880621,222.0949
39.801152394,-86.235865695,222.09820000000002
39.801146327999994,-86.23585188999999,222.1053
39.80113967,-86.23583925499999,222.1046
39.801131688,-86.23582673599999,222.0824
39.801123218,-86.23581410599999,222.0763
39.801114444,-86.23580159400001,222.0708
39.80110689599999,-86.23578920599999,222.0824
39.801098761,-86.235775883,222.0659
39.801090544,-86.235762043,222.0639
39.801082494,-86.235749196,222.078
39.801074399,-86.235737097,222.08
39.80106501,-86.23572437,222.08089999999999
39.801056024,-86.23571188,222.0854
39.801046951,-86.23570080399999,222.09879999999998
39.80103695299999,-86.23569053899999,222.1072
39.801026776,-86.235680644,222.1138
39.801016792,-86.23567075599999,222.1089
39.801006654,-86.23566108200001,222.12060000000002
39.800996395,-86.23565141,222.12420000000003
39.800985857,-86.235641558,222.1252
39.800975642,-86.235631848,222.12810000000002
39.800965486,-86.235622915,222.131
39.800954656,-86.235613828,222.143
39.800943642,-86.235605201,222.1414
39.800932436,-86.23559737999999,222.1423
39.800921014,-86.235589469,222.1397
39.800909209,-86.2355814,222.136
39.800897176,-86.23557330599999,222.1593
39.800885741,-86.23556579199999,222.15920000000003
39.800874017,-86.235558998,222.1599
39.800861952,-86.235552421,222.15810000000002
39.800850541,-86.23554625599999,222.1663
39.800838287999994,-86.235540414,222.15070000000003
39.800825649,-86.235534674,222.1466
39.800813749,-86.235529459,222.1465
39.800801549,-86.235524557,222.15910000000002
39.800789073,-86.235519609,222.141
39.800777447,-86.235514904,222.1336
39.800765727,-86.23551086699999,222.13479999999998
39.800752958,-86.235507888,222.1329
39.800740237999996,-86.235505124,222.11120000000003
39.800728228,-86.23550261599999,222.1084
39.800715163,-86.235499948,222.09810000000002
39.800702689999994,-86.23549724099999,222.109
39.800690135,-86.235494983,222.1005
39.800677738,-86.235493036,222.11120000000003
39.800664993,-86.235492176,222.0951
39.800651574,-86.235491671,222.0954
39.800639085,-86.235490528,222.0803
39.800626311,-86.23548927,222.083
39.800613813999995,-86.235488273,222.072
39.800600366,-86.235488085,222.0639
39.800587268,-86.235487772,222.0506
39.800574535,-86.235487671,222.0602
39.800561297,-86.235487501,222.0672
39.80054808999999,-86.235487175,222.05570000000003
39.80053538999999,-86.235486885,222.0454
39.800522881,-86.23548623399999,222.04760000000002
39.800510984,-86.23548522899999,222.05710000000002
39.800498493,-86.235484958,222.0516
39.800486016,-86.235485012,222.0554
39.800472872,-86.23548573,222.055
39.800460004,-86.23548589199999,222.0602
39.800446769,-86.23548574099999,222.05710000000002
39.800433591,-86.23548480599999,222.0677
39.80042108,-86.23548439199999,222.0583
39.800408329,-86.235484573,222.0768
39.800395398999996,-86.23548430700001,222.0592
39.800382593,-86.235484065,222.0623
39.80036978,-86.235483922,222.0509
39.800356099,-86.235483604,222.04770000000002
39.800342286,-86.235483253,222.05329999999998
39.800329319,-86.235482975,222.0463
39.800316418,-86.235482728,222.055
39.80030291,-86.23548260199999,222.0592
39.800289224,-86.235482036,222.0514
39.800276286,-86.23548132799999,222.03820000000002
39.800263214,-86.235481307,222.0294
39.800250707,-86.235480984,222.02370000000002
39.800237796,-86.235480519,222.02110000000002
39.800224307,-86.235480763,222.029
39.80021112,-86.235481026,222.02079999999998
39.800198263,-86.235480647,222.01610000000002
39.800185379,-86.235480379,222.0107
39.800172072,-86.235479688,222.0074
39.800159601999994,-86.23547904099999,222.0019
39.800146751,-86.235479045,222.0075
39.800134052999994,-86.235478982,222.006
39.800121024999996,-86.23547897499999,222.00660000000002
39.800108105,-86.23547944199998,222.0175
39.800095023,-86.23548001399999,222.0054
39.80008166499999,-86.23548013099999,222.008
39.80006882799999,-86.23547995999999,222.01500000000001
39.800056067,-86.23548003799999,222.00650000000002
39.800042285,-86.235480326,221.9999
39.80002855,-86.23548000599999,222.0001
39.800015478,-86.235479879,221.9979
39.800002667,-86.235479976,222.0134
39.799989172000004,-86.235480165,222.0173
39.799975919,-86.235480063,222.0146
39.799963355,-86.235480096,222.0175
39.79995087699999,-86.235479929,222.0027
39.79993755899999,-86.235478985,222.00879999999998
39.799924112999996,-86.23547792,221.997
39.799911222,-86.23547755099999,222.0107
39.799897922,-86.235477613,222.0134
39.799885262,-86.23547800499999,222.0231
39.79987216,-86.235477733,222.017
39.799858598,-86.23547719199999,222.0196
39.79984604,-86.235476048,222.0233
39.799833543999995,-86.23547555399999,222.02120000000002
39.799820623,-86.235475322,222.01610000000002
39.799807273,-86.23547580399999,222.02470000000002
39.799793953,-86.235475796,222.0112
39.799781558999996,-86.235475348,222.0196
39.799769131999994,-86.235475615,222.0174
39.799756175,-86.235475654,222.01250000000002
39.799743168,-86.23547566399999,222.0128
39.799730053,-86.23547495599999,222.0069
39.799716864,-86.235473233,222.00910000000002
39.799704112,-86.235471644,222.019
39.799690441,-86.235469713,222.0273
39.799677253,-86.235467095,222.0295
39.799663917,-86.23546396799999,222.0286
39.799650824,-86.23545916799999,222.0509
39.799637931,-86.235453067,222.0524
39.799625707,-86.235447013,222.06300000000002
39.799612741000004,-86.23544018,222.0703
39.799600049,-86.23543317000001,222.0842
39.79958820899999,-86.235425958,222.0919
39.799576005,-86.235417846,222.0998
39.799563816,-86.23540836,222.13270000000003
39.79955259,-86.23539791900001,222.1634
39.799542206,-86.23538780599999,222.1767
39.799531281,-86.235376444,222.2044
39.799520718,-86.235363991,222.2283
39.799511151999994,-86.235351352,222.2429
39.799502020999995,-86.23533943,222.2634
39.799492384,-86.23532758799999,222.29870000000003
39.799482386,-86.23531519199999,222.3154
39.799473363999994,-86.23530200599998,222.3265
39.799464285,-86.23528888599999,222.3533
39.799455079,-86.23527622499999,222.3709
39.799445729,-86.235263354,222.3834
39.799436918,-86.235250326,222.38760000000002
39.799428633,-86.235236183,222.39010000000002
39.799420622,-86.235222568,222.4114
39.799412675999996,-86.23520935299999,222.4159
39.799404648999996,-86.235196472,222.4216
39.7993964,-86.23518417599999,222.4335
39.799387620999994,-86.235171962,222.4412
39.799378473,-86.23516004099999,222.44770000000003
39.799369051,-86.235148051,222.4535
39.799359238,-86.23513670199999,222.48360000000002
39.799349187,-86.23512570199999,222.49960000000002
39.799338648,-86.23511463599999,222.4967
39.799328693999996,-86.235103617,222.4931
39.799318693,-86.235093934,222.4987
39.799307649999996,-86.23508527899999,222.51610000000002
39.799296381,-86.235077824,222.52220000000003
39.799284515,-86.23507096499999,222.51370000000003
39.799272266,-86.235064263,222.505
39.799260097,-86.23505792799999,222.5107
39.79924803,-86.235052758,222.5083
39.799235554,-86.23504866900001,222.51250000000002
39.799222689,-86.235045485,222.514
39.799209237999996,-86.23504225299999,222.5132
39.799196368,-86.23503954099999,222.5093
39.799183491,-86.23503726199999,222.5053
39.79917052,-86.235035168,222.49679999999998
39.799157957999995,-86.235033608,222.4938
39.799145177999996,-86.235033131,222.4914
39.799131561,-86.235032756,222.47170000000003
39.799117910999996,-86.23503270299999,222.4651
39.79910431,-86.23503252,222.44660000000002
39.799091155,-86.23503208999999,222.43560000000002
39.799077636999996,-86.23503181599999,222.4314
39.799063763999996,-86.235031147,222.4245
39.799050257,-86.23503027999999,222.4189
39.799036973999996,-86.23502892699999,222.4147
39.79902392099999,-86.23502731699999,222.40810000000002
39.799011312,-86.23502586699999,222.4093
39.79899837799999,-86.23502597999999,222.3862
39.798985635,-86.235026284,222.3735
39.798972323,-86.23502668799999,222.3727
39.798958959,-86.235026694,222.3615
39.798945598,-86.235026568,222.3553
39.79893232,-86.235026924,222.3779
39.798919485,-86.235027761,222.38670000000002
39.798906351,-86.235028135,222.3784
39.79889299,-86.235027862,222.3639
39.798879755,-86.235026952,222.3773
39.798867093999995,-86.23502617999999,222.36970000000002
39.798854113999994,-86.235025971,222.3648
39.798840793,-86.235025424,222.34560000000002
39.798827513,-86.235025075,222.3357
39.798813861999996,-86.23502501499999,222.3357
39.798800805999996,-86.235024757,222.3307
39.798787175,-86.235024735,222.3419
39.798773919,-86.235023864,222.31570000000002
39.798760873,-86.235023476,222.3137
39.798747225,-86.23502347,222.3148
39.798734312,-86.235023599,222.3048
39.798720547,-86.235023817,222.29420000000002
39.798707725,-86.235023586,222.28879999999998
39.798694262,-86.23502342399999,222.28029999999998
39.798681370999994,-86.235022992,222.2731
39.798668414999995,-86.23502237699999,222.2657
39.79865542699999,-86.23502190299999,222.2739
39.798642326,-86.235021413,222.2709
39.79862936,-86.235020685,222.2453
39.798616196,-86.235019294,222.2568
39.798602992,-86.23501892899999,222.24810000000002
39.798589554,-86.235019394,222.234
39.798575862,-86.23501965199999,222.2313
39.798562768,-86.23501947899999,222.2306
39.798549662,-86.235019563,222.21779999999998
39.798536473,-86.23501968699999,222.2183
39.798523132999996,-86.235019334,222.21450000000002
39.798510156999996,-86.235019016,222.2176
39.798497143,-86.23501891,222.20929999999998
39.798484498,-86.235019083,222.2198
39.798471475,-86.235019584,222.2149
39.798458434,-86.235019481,222.1926
39.798445419,-86.235019247,222.1887
39.798432286,-86.235018684,222.1886
39.798419669,-86.235018561,222.183
39.798406354,-86.235018687,222.1928
39.798393233,-86.235018728,222.1757
39.798380555,-86.23501902699999,222.18110000000001
39.798367479,-86.23501954199999,222.17270000000002
39.798353795,-86.23501909199999,222.1869
39.798340837999994,-86.235018617,222.1802
39.798327787999995,-86.23501809,222.173
39.798314404,-86.235017781,222.1629
39.79830113,-86.23501750999999,222.1656
39.798287894999994,-86.23501761799999,222.1672
39.798274553,-86.235017702,222.16410000000002
39.798261325,-86.235018379,222.1552
39.798248144,-86.235018023,222.15970000000002
39.798235737,-86.23501713099999,222.1684
39.798222951,-86.23501644299999,222.1535
39.798209627,-86.235015761,222.1506
39.798197208,-86.23501530099999,222.14600000000002
39.798184508,-86.23501550499999,222.1491
39.798171243999995,-86.235015381,222.1322
39.798158054,-86.23501524299999,222.1331
39.798144624,-86.235015553,222.1164
39.798130926999995,-86.23501583999999,222.1233
39.798117676,-86.235015639,222.1297
39.798104681,-86.23501549699999,222.1134
39.798090978,-86.23501499999999,222.1287
39.798077586,-86.23501458999999,222.1084
39.798064733,-86.235014353,222.1029
39.798051135,-86.235013877,222.10229999999999
39.798037948,-86.235013224,222.0974
39.798024925,-86.235013248,222.0831
39.798011361,-86.235013716,222.08089999999999
39.797997443,-86.23501345,222.0804
39.797983601,-86.23501250700001,222.0588
39.797970593,-86.23501165299999,222.04870000000003
39.797957276999995,-86.235011397,222.0429
39.797943925,-86.235011298,222.032
39.797930775999994,-86.23501147799999,222.0334
39.797917584,-86.235011747,222.02570000000003
39.797905115,-86.235011304,222.0174
39.797891439,-86.235010777,222.0129
39.797877914,-86.235010135,222.0036
39.79786510299999,-86.235009537,221.99370000000002
39.797851761,-86.235009553,221.9905
39.797838198,-86.23500926599999,221.991
39.797824576,-86.23500872299999,221.9691
39.797810786,-86.235008147,221.9744
39.797797404,-86.235007492,221.9494
39.797784154,-86.23500670399999,221.9493
39.797771178,-86.235006558,221.9188
39.797757868,-86.23500656,221.9144
39.79774470899999,-86.23500709999999,221.9036
39.797731435,-86.235007051,221.86820000000003
39.797718294,-86.235007071,221.8745
39.797705406999995,-86.235007399,221.8613
39.797692349,-86.235008147,221.86260000000001
39.797679266,-86.23500837899999,221.8508
39.797666049,-86.235008126,221.83220000000003
39.797652457,-86.235007509,221.8416
39.797639313999994,-86.235006771,221.8344
39.79762598999999,-86.23500618599999,221.8158
39.797612172,-86.23500553999999,221.8016
39.79759818,-86.235004486,221.8009
39.797584658999995,-86.23500342,221.803
39.797571176,-86.235002149,221.8055
39.797557882,-86.23500057599999,221.8042
39.797544695999996,-86.234999134,221.7874
39.797531492,-86.234998514,221.784
39.797518145999994,-86.234997677,221.7869
39.797504773,-86.23499696,221.76850000000002
39.797491169,-86.234995712,221.77220000000003
39.797477574,-86.234994548,221.76270000000002
39.79746384,-86.234993318,221.7605
39.797451435,-86.234991915,221.7484
39.797440388,-86.23499324400001,221.7519
39.797427987,-86.23499672599999,221.745
39.797415302,-86.23500062999999,221.74439999999998
39.797401775,-86.235004455,221.7287
39.797387726,-86.235006422,221.7144
39.79737426,-86.235006797,221.7194
39.797360779,-86.235006849,221.71
39.797347331,-86.23500637000001,221.7127
39.797334788,-86.235005607,221.7019
39.79732189,-86.23500523999999,221.7048
39.797308707999996,-86.235005108,221.70250000000001
39.797295123,-86.235004315,221.6997
39.797282394,-86.23500251099999,221.6877
39.797270017,-86.23500251499999,221.6753
39.797256602999994,-86.235003495,221.681
39.79724298399999,-86.235004065,221.67020000000002
39.797229568999995,-86.23500406699999,221.6792
39.797216045,-86.235003994,221.6866
39.797202899999995,-86.235003493,221.6962
39.79719015,-86.23500332399999,221.6968
39.797176822000004,-86.23500344,221.6936
39.797163472,-86.235003538,221.6922
39.797149931,-86.235003008,221.6731
39.797136814999995,-86.235002183,221.6573
39.797123817999996,-86.235001559,221.6709
39.797110550999996,-86.235001489,221.6732
39.797096896,-86.235001214,221.6639
39.797083305,-86.235000421,221.6725
39.797071145,-86.23500001699999,221.6505
39.797058162,-86.23500017,221.6639
39.79704408399999,-86.235000285,221.6511
39.797030877999994,-86.234999843,221.6444
39.797018682,-86.235000232,221.6543
39.797005472,-86.23500063099999,221.6524
39.796991649,-86.235000468,221.6364
39.796978575,-86.235000315,221.6511
39.796965268,-86.235000374,221.65179999999998
39.796952188999995,-86.235000158,221.64939999999999
39.796938538,-86.235000349,221.6457
39.796924763999996,-86.23500027499999,221.6201
39.796911623,-86.235000099,221.6211
39.796898211,-86.23499982999999,221.619
39.796885217,-86.23499914,221.6144
39.796871644999996,-86.23499885599999,221.6082
39.796857799,-86.234999064,221.6129
39.796844735,-86.23499889899999,221.6091
39.796832214,-86.23499875899999,221.6229
39.796819608,-86.234998565,221.6157
39.796806598,-86.234998469,221.59560000000002
39.79679295299999,-86.234998309,221.59060000000002
39.796780556,-86.23499814299998,221.60670000000002
39.796767513999995,-86.234998858,221.6215
39.796753885,-86.234999199,221.6094
39.796741313,-86.234998385,221.60770000000002
39.796727938,-86.234997212,221.592
39.796715031999994,-86.234996978,221.59900000000002
39.796702141000004,-86.234996974,221.6072
39.79668945899999,-86.234996183,221.59029999999998
39.796677446,-86.234996257,221.5881
39.796663413999994,-86.2349971,221.59810000000002
39.796650162,-86.234996786,221.6058
39.79663716499999,-86.23499643699999,221.6069
39.796623775,-86.23499631499999,221.5965
39.796610472,-86.234996173,221.5904
39.796597199,-86.234995777,221.5858
39.796583799,-86.234995352,221.5823
39.796570419999995,-86.23499520499999,221.5797
39.796557105,-86.234995334,221.56
39.79654355299999,-86.234995981,221.5672
39.796530286,-86.23499546299999,221.5709
39.796517195,-86.234994741,221.5799
39.796503400999995,-86.23499416799999,221.5695
39.79649018999999,-86.234993866,221.57160000000002
39.796476786,-86.234993762,221.56300000000002
39.796463617,-86.23499346599999,221.56660000000002
39.796450473,-86.234993022,221.5795
39.796437139999995,-86.234992912,221.5753
39.796424470999995,-86.23499303599999,221.5779
39.79641130299999,-86.23499291799999,221.564
39.796397758,-86.234992434,221.5555
39.796384586,-86.234992161,221.56629999999998
39.796371297,-86.234992138,221.56900000000002
39.796357666,-86.234991981,221.55810000000002
39.796344530999995,-86.234991892,221.5584
39.79633173,-86.23499224999999,221.5636
39.796318362,-86.234992183,221.56210000000002
39.796304985,-86.23499171499999,221.55700000000002
39.796292037,-86.23499119099999,221.5658
39.796279377999994,-86.234990778,221.5643
39.796266466,-86.234990814,221.5659
39.796253707999995,-86.234990959,221.5604
39.796240510000004,-86.234991096,221.5687
39.796227572,-86.23499071699999,221.57870000000003
39.796214438,-86.23499010299999,221.5677
39.796201461,-86.234989775,221.57860000000002
39.796188479,-86.234989852,221.5798
39.796175547000004,-86.23498963099999,221.5594
39.796162838,-86.234989422,221.56629999999998
39.796150017,-86.23498926399999,221.5553
39.796137009,-86.234989038,221.5513
39.796124156999994,-86.234988696,221.5542
39.796111575999994,-86.234988457,221.5695
39.796098488,-86.23498829500001,221.5768
39.796085587,-86.234988208,221.57
39.796072412,-86.234987878,221.5646
39.796059445999994,-86.234987408,221.5685
39.796046973,-86.234986975,221.558
39.796033808,-86.234987229,221.5679
39.796020631999994,-86.23498713999999,221.5699
39.79600786499999,-86.234986838,221.56889999999999
39.795994633999996,-86.234986374,221.55329999999998
39.795982085,-86.23498586699999,221.5479
39.795969225,-86.234986136,221.55960000000002
39.795956108,-86.234986154,221.5601
39.795942767999996,-86.23498622299999,221.5554
39.795929554,-86.234985951,221.5499
39.795917236,-86.234985847,221.5494
39.795904295,-86.23498597899999,221.5516
39.79589112,-86.23498579,221.5513
39.795878461,-86.234985387,221.5519
39.79586596,-86.234985203,221.55820000000003
39.795853414,-86.234984941,221.5646
39.795841319999994,-86.23498457699999,221.5592
39.795828261,-86.23498401399999,221.5566
39.79581553999999,-86.234983522,221.5444
39.795802894999994,-86.234983548,221.5418
39.795790133,-86.234983509,221.5453
39.795777097,-86.23498341799998,221.53300000000002
39.795764212,-86.23498319199999,221.5321
39.795751589999995,-86.23498312999999,221.5313
39.795739032,-86.23498309899999,221.5336
39.795726174,-86.234982938,221.5239
39.795713448,-86.23498236,221.5294
39.795700447,-86.234982262,221.5131
39.795687016,-86.23498252499999,221.5269
39.795673573,-86.234982547,221.53070000000002
39.795660837,-86.234982121,221.523
39.795647833,-86.234981741,221.53
39.795635122,-86.234981466,221.50979999999998
39.795622192,-86.234981487,221.5263
39.795608914999995,-86.234981148,221.5115
39.795596361,-86.234980735,221.5138
39.795583241,-86.234980415,221.5019
39.795570163,-86.234980047,221.5068
39.795557245,-86.23498000599999,221.4964
39.795544107999994,-86.2349802,221.48760000000001
39.795531235,-86.234979811,221.48870000000002
39.79551832,-86.234979671,221.4934
39.795505897,-86.23497916599999,221.48000000000002
39.795493511,-86.234978984,221.4895
39.795481017,-86.234978771,221.4809
39.79546801,-86.23497843999999,221.48970000000003
39.795454898,-86.234978214,221.4839
39.795442312999995,-86.234978224,221.49020000000002
39.795429049,-86.23497847799999,221.484
39.795415418,-86.23497849299999,221.4949
39.79540235299999,-86.234978375,221.4904
39.795389805999996,-86.234978175,221.47070000000002
39.795376645,-86.23497802199999,221.46570000000003
39.795362927,-86.234977941,221.4627
39.795349649,-86.234977947,221.4754
39.795336551999995,-86.23497784999999,221.4693
39.79532356,-86.23497750199999,221.4592
39.795310607,-86.23497716799999,221.46779999999998
39.795297764999994,-86.23497696,221.4472
