4.34068E-08,-1.48629E-06,219.0749519
0.018072347,0.11296863,219.0671848
0.034664492,0.248617546,219.1058252
0.057939819,0.381341226,219.0671826
0.074125223,0.486048375,219.1058212
0.094169759,0.657794968,219.1058247
0.116739893,0.801577124,219.0708117
0.134410846,0.945033299,219.1444574
0.156154791,1.099476238,219.1444535
0.172924943,1.235799201,219.1482502
0.189812561,1.353620972,219.1830893
0.209444043,1.486865306,219.1444552
0.227666889,1.637762562,219.1444543
0.243635881,1.77232721,219.1748178
0.254212836,1.876999048,219.1764233
0.267052087,1.993844041,219.1617875
0.279026245,2.102261778,219.1669905
0.298234942,2.205336746,219.1444511
0.314192986,2.306157656,219.1640175
0.333162253,2.426289592,219.1830847
0.355236964,2.564531514,219.210793
0.380363445,2.699323184,219.2441395
0.403287614,2.84002715,219.2459455
0.427509873,2.984622197,219.2603636
0.450217501,3.127835523,219.2603608
0.482613319,3.341005993,219.3123878
0.52312406,3.599664036,219.3376193
0.553537629,3.816212012,219.3762574
0.577538435,3.991388191,219.3762613
0.607017585,4.186559284,219.4148891
0.63635111,4.393840847,219.3984498
0.665267133,4.585824977,219.4535306
0.693589635,4.78201746,219.4848713
0.713974332,4.94469495,219.4921614
0.732219461,5.082437576,219.4921647
0.754396743,5.214717913,219.5270801
0.773045017,5.339491955,219.5200092
0.793130058,5.463016772,219.4921606
0.816191418,5.606722878,219.5130567
0.842416575,5.75624659,219.5226404
0.865666543,5.903156961,219.5307974
0.89716514,6.087675291,219.5307939
0.924599916,6.264069544,219.5307996
0.950323453,6.411582237,219.5615294
0.971405484,6.5587973,219.5456402
0.99317609,6.702781174,219.5658657
1.014835849,6.835681615,219.5694507
1.041792544,6.987615035,219.6248023
1.066068863,7.136840236,219.6080653
1.088726711,7.277002591,219.606189
1.116191208,7.474384612,219.6236418
1.1446883,7.66983439,219.6326671
1.176904375,7.858811859,219.6467016
1.207326474,8.038329556,219.6639766
1.232234389,8.220319526,219.6673874
1.26463019,8.42593477,219.6852483
1.300880049,8.642300943,219.6853325
1.342448168,8.864309334,219.723934
1.369991788,9.068362267,219.7626022
1.393107013,9.246800356,219.7494533
1.421986313,9.430652255,219.7626111
1.448673964,9.606337382,219.762603
1.475266885,9.784386786,219.7907188
1.501788682,9.949550477,219.7675823
1.532642507,10.13589939,219.8339189
1.561647709,10.29848051,219.8509149
1.581595916,10.45374318,219.8519014
1.609066907,10.60648383,219.9013676
1.635295758,10.76381445,219.9136336
1.656044701,10.91288994,219.9081638
1.674875559,11.04856352,219.9171244
1.694797111,11.18751388,219.9156617
1.707168697,11.34645867,219.9156504
1.698894124,11.48699832,219.9338015
1.684353586,11.6559418,219.9461801
1.65372982,11.7786012,219.918138
1.600588632,11.95812634,219.9109137
1.529781253,12.10195952,219.8785041
1.450368319,12.19317508,219.8398741
1.368481183,12.27397157,219.8329742
1.283479195,12.34321755,219.8012406
1.208856837,12.40125178,219.7626065
1.134708027,12.48121826,219.7758874
1.053882147,12.56800011,219.7238976
0.972153175,12.68274067,219.6666435
0.91329681,12.79492953,219.6080645
0.868062791,12.89757445,219.5876916
0.8261084,13.04239089,219.543249
0.796488034,13.17840536,219.4921723
0.77365659,13.31850817,219.5277355
0.73889726,13.46532246,219.4921627
0.729259319,13.63929107,219.4318912
0.73393626,13.80648717,219.4242036
0.742590851,14.00340115,219.4172632
0.763409168,14.21275187,219.4148988
0.782746891,14.36437856,219.4148898
0.800084829,14.51946941,219.4535296
0.816278769,14.67199861,219.4383806
0.831818327,14.81057551,219.4414041
0.851646444,14.960912,219.4318977
0.873136256,15.10426268,219.4171916
0.897774462,15.25330649,219.4021851
0.926074069,15.41409492,219.4148914
0.949976246,15.57257552,219.4319573
0.975906944,15.72916817,219.4104756
0.997166588,15.89513571,219.4251206
1.018825429,16.04517632,219.4365323
1.042307537,16.20489187,219.4335944
1.063460172,16.35699742,219.424687
1.086614798,16.51797688,219.4669134
1.107789694,16.66941374,219.5436961
1.133616208,16.81327054,219.5694332
1.157679632,16.96468834,219.6015229
1.179009564,17.1165273,219.6036335
1.192822418,17.26414247,219.596747
1.230104732,17.43197631,219.5857312
1.2580177,17.62401249,219.5634652
1.284039667,17.80640828,219.5173622
1.311203156,17.98299515,219.5188394
1.335844624,18.14869983,219.5109148
1.357785202,18.31551882,219.4890418
1.382696217,18.47041475,219.4921635
1.410560791,18.64992155,219.5170142
1.439784305,18.86350472,219.4951086
1.468217242,19.07063389,219.5016239
1.488014957,19.27463456,219.519696
1.50425763,19.48310001,219.5360165
1.532084075,19.70159962,219.5662846
1.538718347,19.89580756,219.5779386
1.543466478,20.07866347,219.6053562
1.526513279,20.24732629,219.5700233
1.502858707,20.41706213,219.5573956
1.48136343,20.580771,219.6323945
1.448575256,20.76124814,219.5829092
1.410072253,20.92375617,219.6186459
1.360503311,21.08373858,219.5998412
1.293785009,21.24879965,219.6065857
1.230575579,21.40830605,219.5566998
1.155690364,21.56993626,219.6037588
1.087170057,21.71227009,219.6065751
1.004785505,21.85207882,219.5725514
0.920779438,21.99969081,219.6247021
0.816500332,22.15503485,219.606584
0.680693334,22.30036775,219.6065821
0.558633077,22.41480127,219.6065737
0.442862607,22.50580696,219.6052469
0.33735898,22.58599725,219.6331226
0.205232476,22.64192293,219.648382
0.073548544,22.68799211,219.6737923
-0.077715741,22.73019007,219.683858
-0.218193398,22.74643078,219.6820578
-0.349251523,22.74408015,219.6701231
-0.467641188,22.7264211,219.6493614
-0.632882206,22.68099926,219.6250545
-0.770857598,22.62129284,219.6413819
-0.912518762,22.5701207,219.6335871
-1.071705585,22.52091885,219.683859
-1.186024404,22.48194783,219.6838502
-1.301403759,22.43860677,219.6801171
-1.41820769,22.39038775,219.6569043
-1.545765196,22.34134163,219.646584
-1.670682364,22.29529356,219.6309175
-1.797141797,22.24970141,219.6757883
-1.917969669,22.19526351,219.6838566
-2.04670526,22.14423164,219.6838565
-2.169865427,22.09435723,219.6971839
-2.297518139,22.04386876,219.6838637
-2.416317883,22.00617398,219.6838543
-2.510464673,21.96628978,219.6838646
-2.610629786,21.92489533,219.683853
-2.71703586,21.88192093,219.68386
-2.819576219,21.83874544,219.7134798
-2.918167421,21.79251687,219.6838399
-3.015217973,21.74218159,219.7082986
-3.128197465,21.68777787,219.7055754
-3.245822721,21.6140372,219.6940861
-3.350149437,21.54529848,219.6853329
-3.442244458,21.47467882,219.7110272
-3.546906403,21.39178901,219.6853344
-3.643621544,21.31156415,219.6838555
-3.745158916,21.22534763,219.6838599
-3.869383425,21.12260314,219.6853239
-3.985487647,21.03008349,219.6853386
-4.09931476,20.93249614,219.6838442
-4.219646971,20.81320285,219.685319
-4.344054489,20.70230421,219.6853286
-4.473859904,20.57297365,219.6838589
-4.582342685,20.45602433,219.6838548
-4.690400582,20.31721316,219.683851
-4.790438479,20.1751108,219.6838495
-4.869189498,20.05605053,219.6838547
-4.970786421,19.91142872,219.683862
-5.070248219,19.75920983,219.6838528
-5.155573436,19.62880623,219.6838532
-5.243229703,19.48580294,219.6838532
-5.329394949,19.34398471,219.6838505
-5.409355987,19.18668807,219.6873163
-5.481360249,19.04659058,219.6466991
-5.544193312,18.90541529,219.646705
-5.608448649,18.75033267,219.6466999
-5.680356564,18.57963373,219.6466988
-5.750808242,18.41012339,219.6467047
-5.816556538,18.25226553,219.6818278
-5.878833527,18.06917682,219.6838688
-5.93577135,17.88779779,219.6466959
-5.989646773,17.72685947,219.6466903
-6.040552459,17.59311525,219.685339
-6.111489265,17.41917218,219.7142381
-6.180476781,17.26105509,219.7078105
-6.25334309,17.11126677,219.683855
-6.378333011,16.92716811,219.7431345
-6.498648546,16.78174807,219.7611094
-6.629025929,16.65216861,219.7283234
-6.750733091,16.53410956,219.7240155
-6.878796085,16.44549391,219.6921995
-7.021753978,16.35193326,219.6838617
-7.173368766,16.27791246,219.6838643
-7.318423768,16.22007587,219.6838592
-7.425829109,16.18576085,219.6065891
-7.541518589,16.16663378,219.5646318
-7.667439008,16.16830805,219.5794015
-7.791603436,16.18642063,219.5293177
-7.943979273,16.19319829,219.5200763
-8.117497999,16.20234879,219.4083769
-8.27256749,16.21291694,219.3687613
-8.40341141,16.20742579,219.2975121
-8.540158366,16.15475906,219.2722346
-8.690453609,16.09232102,219.2202411
-8.868437622,15.98398251,219.2202403
-9.030598713,15.84967989,219.8035094
-9.176473838,15.65279675,219.2202476
-9.281121023,15.49425765,219.4823086
-9.389682026,15.31503873,219.4260412
-9.513054671,15.09466575,219.2689661
-9.62077976,14.87272324,219.3455676
-9.735720414,14.64215134,219.4054854
-9.833964114,14.41114391,219.3923241
-9.935360752,14.14919395,219.4520489
-10.02676574,13.84910846,219.4619188
-10.10003417,13.53900336,219.5076225
-10.16983837,13.17380066,219.5112624
-10.22897668,12.8745466,219.5185122
-10.29554502,12.57198439,219.5395484
-10.36437561,12.263091,219.5338793
-10.41949433,11.99305119,219.5866666
-10.46717561,11.71327299,219.5624978
-10.52866632,11.40726811,219.6034598
-10.58495514,11.09683891,219.6065863
-10.64691491,10.73932616,219.577701
-10.69107529,10.46367027,219.6146176
-10.74655543,10.15738658,219.6065956
-10.8018837,9.855780273,219.6265132
-10.86173767,9.551686158,219.6177679
-10.92017544,9.253098675,219.6212374
-10.97001507,8.987753123,219.6080698
-11.00703801,8.75999137,219.6150221
-11.05153897,8.540425509,219.6369749
-11.10014236,8.299476062,219.642102
-11.13994872,8.094523163,219.6709687
-11.18024035,7.878369385,219.6467049
-11.22730326,7.667188947,219.6533592
-11.26717632,7.424830708,219.6838438
-11.30192809,7.181864957,219.6838539
-11.35046191,6.902400164,219.6838498
-11.38298384,6.697968584,219.6838502
-11.41473643,6.47384501,219.6838537
-11.43814484,6.249230949,219.6769867
-11.45422397,6.031629251,219.6376983
-11.48281285,5.829932968,219.5802936
-11.51424471,5.625364177,219.579711
-11.54399663,5.424421652,219.5924113
-11.57285397,5.209469439,219.5677789
-11.60524678,4.997009131,219.5854529
-11.64066217,4.767508237,219.5713624
-11.68300031,4.51570255,219.6369401
-11.73727713,4.225028502,219.5621474
-11.78731654,3.933279276,219.5744929
-11.82331181,3.688664863,219.5670354
-11.8626013,3.380338602,219.5293059
-11.90277927,3.172476085,219.5644476
-11.93673706,2.924348433,219.5769365
-11.96327521,2.668195696,219.5502956
-11.99969182,2.401429953,219.492133
-12.03016326,2.160030414,219.4899617
-12.06468666,1.899067647,219.4675625
-12.09550105,1.635056552,219.4995219
-12.13065392,1.355453408,219.4667026
-12.15092003,1.117875986,219.4520544
-12.18195288,0.825944074,219.4520405
-12.21949256,0.551638567,219.4520478
-12.26792518,0.213828701,219.4520455
-12.29877495,-0.07451099,219.3896463
-12.34222848,-0.355008068,219.3798355
-12.37001139,-0.620128216,219.3747865
-12.41613559,-0.909117059,219.3747697
-12.4491387,-1.194179034,219.3828664
-12.5035717,-1.475044421,219.3747779
-12.54733189,-1.794271659,219.3747882
-12.5865667,-2.063241667,219.3747751
-12.6266952,-2.309527679,219.2975198
-12.66632957,-2.532349467,219.2975087
-12.69645827,-2.755399984,219.2975199
-12.73614303,-2.994264386,219.2975159
-12.76770916,-3.242562938,219.2202523
-12.80211308,-3.496895178,219.2975095
-12.8364032,-3.701680778,219.2464077
-12.87185437,-3.906077419,219.2202377
-12.89988954,-4.107454007,219.2302138
-12.92538218,-4.301305215,219.2569421
-12.95470916,-4.501997117,219.2202416
-12.99357023,-4.713838126,219.2202443
-13.02233972,-4.942608209,219.2202274
-13.05159364,-5.137390589,219.1899275
-13.08129063,-5.320840379,219.2079605
-13.11219139,-5.545010388,219.1510578
-13.13849565,-5.738032451,219.1429783
-13.1627967,-5.947167156,219.1547757
-13.1989517,-6.155449339,219.1646859
-13.22982241,-6.335080561,219.1857099
-13.26187315,-6.548276631,219.2202436
-13.28498239,-6.70594418,219.2202379
-13.30826884,-6.878057288,219.1429864
-13.32875409,-7.058435839,219.1429931
-13.35368826,-7.227388988,219.1429735
-13.38158566,-7.404673656,219.1429841
-13.40789283,-7.577688014,219.1429778
-13.43277082,-7.755525788,219.1429689
-13.46049907,-7.953697526,219.0657064
-13.49194249,-8.145721655,219.0657052
-13.52445084,-8.346904555,219.0808546
-13.55365553,-8.551856693,219.0657107
-13.58761197,-8.751743664,219.0657081
-13.61551435,-8.916857711,219.0233173
-13.64644403,-9.095261289,219.0253633
-13.66754731,-9.277933915,219.0226766
-13.70253789,-9.470922649,219.0321408
-13.73005296,-9.682457857,218.9787906
-13.75181461,-9.884095893,218.9764205
-13.78562927,-10.11193,219.0233644
-13.81642741,-10.33485743,218.9477783
-13.84923015,-10.54370702,218.9634385
-13.88651273,-10.79048125,218.988429
-13.92256744,-10.99812607,218.9884374
-13.95617664,-11.22656733,218.9591905
-13.99131838,-11.43457557,218.9387276
-14.01706753,-11.63893394,218.9111622
-14.04160839,-11.81710551,218.9111792
-14.07666162,-12.02439705,218.91117
-14.11673754,-12.24189787,218.9111733
-14.14449669,-12.47783659,218.8706336
-14.17313308,-12.68593283,218.899408
-14.19794289,-12.89735179,218.9043879
-14.22439045,-13.10828108,218.9111628
-14.25334756,-13.29413849,218.883748
-14.27450767,-13.4833121,218.9111816
-14.30316267,-13.68147048,218.9108304
-14.33518474,-13.88614174,218.8740265
-14.36504719,-14.10531173,218.833915
-14.39553271,-14.31614244,218.8339072
-14.42148741,-14.52081788,218.8339035
-14.45627271,-14.78569993,218.8295923
-14.48826617,-15.01026621,218.7566373
-14.51568485,-15.21503933,218.7600074
-14.5465198,-15.4295883,218.7603047
-14.57723717,-15.63802574,218.7625668
-14.60321424,-15.84083878,218.7057957
-14.62712529,-16.04324583,218.7164388
-14.66786715,-16.28987281,218.7193886
-14.69932774,-16.51763811,218.7052377
-14.72976887,-16.75414962,218.7243574
-14.76564289,-17.02160423,218.7162981
-14.80079493,-17.27501375,218.7004187
-14.83756089,-17.56102378,218.6613016
-14.87518869,-17.80611518,218.6769146
-14.91565564,-18.05100889,218.6511385
-14.94596908,-18.26301959,218.6556525
-14.97010244,-18.44344697,218.6347403
-14.99654277,-18.62585435,218.5883162
-15.0250248,-18.80954875,218.5645411
-15.04877283,-18.99229903,218.567985
-15.07453054,-19.15799774,218.6021071
-15.10836877,-19.34866919,218.6248182
-15.14605374,-19.57498168,218.6020878
-15.18485034,-19.82200144,218.5248433
